from,to,value
322.0,488.0,1.0
322.0,241.0,1.0
322.0,243.0,1.0
322.0,382.0,1.0
322.0,10.0,1.0
323.0,221.0,1.0
323.0,306.0,1.0
323.0,2303.0,1.0
323.0,617.0,1.0
323.0,339.0,1.0
323.0,390.0,1.0
323.0,55.0,1.0
323.0,486.0,1.0
323.0,268.0,1.0
323.0,480.0,1.0
323.0,294.0,1.0
323.0,313.0,1.0
323.0,304.0,1.0
323.0,815.0,1.0
323.0,241.0,1.0
323.0,363.0,1.0
323.0,10.0,1.0
323.0,238.0,1.0
323.0,92.0,1.0
323.0,243.0,1.0
323.0,1120.0,1.0
323.0,278.0,1.0
323.0,297.0,1.0
323.0,94.0,1.0
324.0,976.0,1.0
324.0,84.0,1.0
324.0,914.0,1.0
324.0,305.0,1.0
324.0,10.0,1.0
324.0,749.0,1.0
324.0,375.0,1.0
325.0,275.0,1.0
325.0,438.0,1.0
325.0,232.0,1.0
325.0,11.0,1.0
325.0,95.0,1.0
325.0,94.0,1.0
325.0,284.0,1.0
325.0,378.0,1.0
325.0,10.0,1.0
325.0,278.0,1.0
325.0,297.0,1.0
325.0,264.0,1.0
325.0,3014.0,1.0
325.0,282.0,1.0
325.0,281.0,1.0
325.0,316.0,1.0
325.0,355.0,1.0
325.0,788.0,1.0
325.0,1538.0,1.0
325.0,111.0,1.0
325.0,287.0,1.0
325.0,358.0,1.0
325.0,3059.0,1.0
325.0,309.0,1.0
326.0,191.0,1.0
326.0,185.0,1.0
326.0,31.0,1.0
326.0,188.0,1.0
326.0,225.0,1.0
326.0,306.0,1.0
326.0,108.0,1.0
326.0,488.0,1.0
326.0,250.0,1.0
326.0,127.0,1.0
326.0,95.0,1.0
326.0,206.0,1.0
326.0,116.0,1.0
326.0,559.0,1.0
326.0,107.0,1.0
326.0,355.0,1.0
326.0,298.0,1.0
326.0,739.0,1.0
326.0,241.0,1.0
326.0,234.0,1.0
326.0,184.0,1.0
326.0,765.0,1.0
326.0,99.0,1.0
326.0,118.0,1.0
326.0,11.0,1.0
326.0,337.0,1.0
326.0,221.0,1.0
326.0,305.0,1.0
326.0,190.0,1.0
326.0,3062.0,1.0
326.0,1079.0,1.0
326.0,743.0,1.0
326.0,865.0,1.0
326.0,338.0,1.0
326.0,19.0,1.0
326.0,248.0,1.0
326.0,327.0,1.0
326.0,581.0,1.0
326.0,193.0,1.0
326.0,249.0,1.0
326.0,89.0,1.0
326.0,209.0,1.0
326.0,340.0,1.0
326.0,14.0,1.0
326.0,477.0,1.0
326.0,1131.0,1.0
326.0,1119.0,1.0
326.0,2429.0,1.0
326.0,237.0,1.0
326.0,110.0,1.0
326.0,90.0,1.0
326.0,48.0,1.0
326.0,814.0,1.0
326.0,1547.0,1.0
326.0,1256.0,1.0
326.0,85.0,1.0
326.0,256.0,1.0
326.0,299.0,1.0
326.0,213.0,1.0
326.0,661.0,1.0
326.0,242.0,1.0
326.0,667.0,1.0
326.0,341.0,1.0
327.0,320.0,1.0
327.0,298.0,1.0
327.0,326.0,1.0
327.0,244.0,1.0
327.0,85.0,1.0
327.0,268.0,1.0
327.0,391.0,1.0
327.0,258.0,1.0
327.0,1262.0,1.0
327.0,232.0,1.0
327.0,14.0,1.0
327.0,313.0,1.0
327.0,252.0,1.0
327.0,243.0,1.0
327.0,488.0,1.0
327.0,634.0,1.0
327.0,304.0,1.0
327.0,272.0,1.0
327.0,346.0,1.0
327.0,11.0,1.0
327.0,64.0,1.0
327.0,289.0,1.0
327.0,116.0,1.0
327.0,753.0,1.0
327.0,1743.0,1.0
327.0,1090.0,1.0
327.0,556.0,1.0
327.0,31.0,1.0
327.0,126.0,1.0
327.0,15.0,1.0
327.0,578.0,1.0
327.0,121.0,1.0
327.0,151.0,1.0
327.0,466.0,1.0
327.0,612.0,1.0
327.0,519.0,1.0
327.0,146.0,1.0
327.0,518.0,1.0
327.0,515.0,1.0
327.0,111.0,1.0
327.0,1041.0,1.0
327.0,1271.0,1.0
327.0,156.0,1.0
327.0,3063.0,1.0
327.0,881.0,1.0
327.0,465.0,1.0
327.0,141.0,1.0
327.0,456.0,1.0
327.0,2947.0,1.0
327.0,517.0,1.0
327.0,1037.0,1.0
327.0,390.0,1.0
327.0,524.0,1.0
327.0,1049.0,1.0
327.0,468.0,1.0
327.0,1355.0,1.0
327.0,2328.0,1.0
327.0,3064.0,1.0
327.0,1986.0,1.0
327.0,3065.0,1.0
327.0,2331.0,1.0
327.0,3066.0,1.0
328.0,3067.0,1.0
328.0,127.0,1.0
328.0,1151.0,1.0
328.0,225.0,1.0
328.0,264.0,1.0
328.0,618.0,1.0
328.0,196.0,1.0
328.0,393.0,1.0
328.0,313.0,1.0
328.0,765.0,1.0
328.0,255.0,1.0
328.0,488.0,1.0
328.0,382.0,1.0
328.0,200.0,1.0
328.0,320.0,1.0
328.0,808.0,1.0
328.0,118.0,1.0
328.0,65.0,1.0
328.0,304.0,1.0
328.0,394.0,1.0
328.0,272.0,1.0
328.0,315.0,1.0
328.0,545.0,1.0
328.0,281.0,1.0
328.0,330.0,1.0
328.0,1104.0,1.0
328.0,11.0,1.0
328.0,252.0,1.0
328.0,3068.0,1.0
328.0,323.0,1.0
328.0,94.0,1.0
328.0,238.0,1.0
328.0,284.0,1.0
328.0,815.0,1.0
328.0,254.0,1.0
328.0,293.0,1.0
328.0,278.0,1.0
328.0,788.0,1.0
328.0,316.0,1.0
328.0,116.0,1.0
328.0,167.0,1.0
328.0,288.0,1.0
328.0,230.0,1.0
328.0,361.0,1.0
328.0,1228.0,1.0
329.0,1196.0,1.0
329.0,255.0,1.0
329.0,225.0,1.0
329.0,184.0,1.0
329.0,104.0,1.0
329.0,278.0,1.0
329.0,228.0,1.0
329.0,91.0,1.0
329.0,305.0,1.0
329.0,96.0,1.0
329.0,11.0,1.0
329.0,774.0,1.0
329.0,288.0,1.0
329.0,300.0,1.0
329.0,325.0,1.0
329.0,375.0,1.0
329.0,697.0,1.0
330.0,77.0,1.0
330.0,70.0,1.0
330.0,324.0,1.0
330.0,80.0,1.0
330.0,207.0,1.0
330.0,5.0,1.0
330.0,217.0,1.0
330.0,211.0,1.0
330.0,97.0,1.0
330.0,1221.0,1.0
330.0,72.0,1.0
330.0,7.0,1.0
330.0,240.0,1.0
330.0,113.0,1.0
330.0,253.0,1.0
330.0,1204.0,1.0
330.0,206.0,1.0
330.0,475.0,1.0
330.0,216.0,1.0
330.0,298.0,1.0
330.0,1114.0,1.0
330.0,251.0,1.0
330.0,183.0,1.0
330.0,90.0,1.0
330.0,395.0,1.0
330.0,299.0,1.0
330.0,48.0,1.0
330.0,477.0,1.0
330.0,323.0,1.0
330.0,1219.0,1.0
330.0,1593.0,1.0
330.0,340.0,1.0
330.0,244.0,1.0
330.0,391.0,1.0
330.0,483.0,1.0
330.0,82.0,1.0
330.0,743.0,1.0
330.0,268.0,1.0
330.0,89.0,1.0
330.0,226.0,1.0
330.0,1226.0,1.0
330.0,9.0,1.0
330.0,241.0,1.0
330.0,10.0,1.0
330.0,489.0,1.0
330.0,242.0,1.0
330.0,815.0,1.0
330.0,286.0,1.0
330.0,1084.0,1.0
330.0,1258.0,1.0
330.0,836.0,1.0
330.0,840.0,1.0
330.0,276.0,1.0
330.0,94.0,1.0
330.0,254.0,1.0
330.0,284.0,1.0
330.0,11.0,1.0
330.0,293.0,1.0
330.0,325.0,1.0
330.0,377.0,1.0
330.0,282.0,1.0
330.0,306.0,1.0
330.0,285.0,1.0
330.0,788.0,1.0
330.0,305.0,1.0
330.0,2603.0,1.0
330.0,222.0,1.0
330.0,1589.0,1.0
330.0,307.0,1.0
330.0,914.0,1.0
330.0,238.0,1.0
330.0,74.0,1.0
330.0,297.0,1.0
330.0,288.0,1.0
330.0,81.0,1.0
330.0,294.0,1.0
330.0,13.0,1.0
330.0,1616.0,1.0
330.0,1078.0,1.0
330.0,364.0,1.0
330.0,258.0,1.0
330.0,290.0,1.0
330.0,2136.0,1.0
330.0,670.0,1.0
330.0,707.0,1.0
330.0,247.0,1.0
330.0,135.0,1.0
330.0,36.0,1.0
330.0,1776.0,1.0
330.0,757.0,1.0
330.0,95.0,1.0
330.0,440.0,1.0
330.0,376.0,1.0
330.0,697.0,1.0
330.0,753.0,1.0
330.0,702.0,1.0
330.0,372.0,1.0
330.0,539.0,1.0
330.0,1405.0,1.0
330.0,409.0,1.0
330.0,1093.0,1.0
330.0,366.0,1.0
330.0,232.0,1.0
330.0,552.0,1.0
330.0,433.0,1.0
330.0,384.0,1.0
330.0,1431.0,1.0
330.0,661.0,1.0
330.0,21.0,1.0
330.0,19.0,1.0
330.0,413.0,1.0
330.0,1122.0,1.0
330.0,628.0,1.0
330.0,27.0,1.0
330.0,31.0,1.0
330.0,425.0,1.0
330.0,24.0,1.0
330.0,699.0,1.0
330.0,29.0,1.0
330.0,768.0,1.0
330.0,465.0,1.0
330.0,424.0,1.0
330.0,470.0,1.0
330.0,230.0,1.0
330.0,766.0,1.0
330.0,428.0,1.0
330.0,300.0,1.0
330.0,34.0,1.0
330.0,1230.0,1.0
330.0,580.0,1.0
330.0,347.0,1.0
330.0,625.0,1.0
330.0,37.0,1.0
330.0,1795.0,1.0
330.0,432.0,1.0
330.0,2479.0,1.0
330.0,62.0,1.0
330.0,498.0,1.0
330.0,20.0,1.0
330.0,382.0,1.0
330.0,126.0,1.0
330.0,255.0,1.0
330.0,83.0,1.0
330.0,3069.0,1.0
330.0,1009.0,1.0
330.0,2621.0,1.0
330.0,46.0,1.0
330.0,1054.0,1.0
330.0,1975.0,1.0
330.0,1951.0,1.0
330.0,973.0,1.0
330.0,591.0,1.0
330.0,1531.0,1.0
330.0,602.0,1.0
330.0,1237.0,1.0
330.0,1070.0,1.0
330.0,975.0,1.0
330.0,61.0,1.0
330.0,438.0,1.0
330.0,848.0,1.0
330.0,14.0,1.0
330.0,1528.0,1.0
330.0,3070.0,1.0
330.0,1075.0,1.0
330.0,1533.0,1.0
330.0,1530.0,1.0
330.0,129.0,1.0
330.0,578.0,1.0
330.0,259.0,1.0
330.0,558.0,1.0
330.0,1134.0,1.0
330.0,445.0,1.0
330.0,439.0,1.0
330.0,592.0,1.0
330.0,1235.0,1.0
330.0,1295.0,1.0
330.0,506.0,1.0
330.0,16.0,1.0
330.0,3071.0,1.0
330.0,590.0,1.0
330.0,871.0,1.0
330.0,1191.0,1.0
330.0,466.0,1.0
330.0,1252.0,1.0
330.0,870.0,1.0
330.0,1624.0,1.0
330.0,2124.0,1.0
330.0,607.0,1.0
330.0,272.0,1.0
330.0,1251.0,1.0
330.0,182.0,1.0
330.0,141.0,1.0
330.0,1558.0,1.0
330.0,2614.0,1.0
330.0,849.0,1.0
330.0,137.0,1.0
330.0,451.0,1.0
330.0,517.0,1.0
330.0,138.0,1.0
330.0,3072.0,1.0
330.0,2487.0,1.0
330.0,173.0,1.0
330.0,150.0,1.0
330.0,522.0,1.0
330.0,162.0,1.0
330.0,528.0,1.0
330.0,59.0,1.0
330.0,515.0,1.0
330.0,15.0,1.0
330.0,727.0,1.0
330.0,529.0,1.0
330.0,111.0,1.0
330.0,881.0,1.0
330.0,169.0,1.0
330.0,885.0,1.0
330.0,595.0,1.0
330.0,968.0,1.0
330.0,233.0,1.0
330.0,525.0,1.0
330.0,3073.0,1.0
330.0,3074.0,1.0
330.0,1426.0,1.0
330.0,390.0,1.0
330.0,435.0,1.0
330.0,533.0,1.0
330.0,735.0,1.0
330.0,1179.0,1.0
330.0,468.0,1.0
330.0,680.0,1.0
330.0,527.0,1.0
330.0,120.0,1.0
330.0,460.0,1.0
330.0,981.0,1.0
330.0,3075.0,1.0
330.0,1046.0,1.0
330.0,502.0,1.0
330.0,60.0,1.0
330.0,523.0,1.0
330.0,3076.0,1.0
330.0,524.0,1.0
330.0,1072.0,1.0
330.0,273.0,1.0
330.0,1050.0,1.0
330.0,2186.0,1.0
330.0,1459.0,1.0
330.0,896.0,1.0
330.0,976.0,1.0
330.0,1051.0,1.0
330.0,2486.0,1.0
330.0,2982.0,1.0
330.0,717.0,1.0
330.0,2387.0,1.0
330.0,1635.0,1.0
330.0,857.0,1.0
330.0,1011.0,1.0
330.0,2485.0,1.0
330.0,971.0,1.0
330.0,1120.0,1.0
330.0,236.0,1.0
330.0,988.0,1.0
330.0,1170.0,1.0
330.0,2190.0,1.0
330.0,791.0,1.0
330.0,248.0,1.0
330.0,274.0,1.0
330.0,1178.0,1.0
330.0,520.0,1.0
330.0,342.0,1.0
330.0,1027.0,1.0
330.0,1433.0,1.0
330.0,1425.0,1.0
330.0,389.0,1.0
330.0,806.0,1.0
330.0,551.0,1.0
330.0,479.0,1.0
330.0,1438.0,1.0
330.0,1488.0,1.0
330.0,2502.0,1.0
330.0,1001.0,1.0
330.0,3077.0,1.0
330.0,995.0,1.0
330.0,521.0,1.0
330.0,984.0,1.0
330.0,3078.0,1.0
330.0,993.0,1.0
330.0,1005.0,1.0
330.0,1003.0,1.0
330.0,3023.0,1.0
330.0,2616.0,1.0
330.0,1654.0,1.0
330.0,726.0,1.0
330.0,2512.0,1.0
330.0,646.0,1.0
330.0,1364.0,1.0
330.0,271.0,1.0
330.0,573.0,1.0
330.0,636.0,1.0
330.0,3024.0,1.0
330.0,2504.0,1.0
330.0,2962.0,1.0
330.0,1395.0,1.0
330.0,2203.0,1.0
330.0,1446.0,1.0
330.0,537.0,1.0
330.0,1660.0,1.0
330.0,1229.0,1.0
330.0,193.0,1.0
330.0,1996.0,1.0
330.0,2505.0,1.0
330.0,2077.0,1.0
330.0,785.0,1.0
330.0,708.0,1.0
330.0,1712.0,1.0
330.0,1998.0,1.0
330.0,2074.0,1.0
330.0,3079.0,1.0
330.0,2069.0,1.0
330.0,2116.0,1.0
330.0,658.0,1.0
330.0,1910.0,1.0
330.0,2103.0,1.0
330.0,741.0,1.0
330.0,2096.0,1.0
330.0,1290.0,1.0
330.0,1291.0,1.0
330.0,1407.0,1.0
330.0,441.0,1.0
330.0,1282.0,1.0
330.0,2117.0,1.0
330.0,1646.0,1.0
330.0,3080.0,1.0
330.0,1292.0,1.0
330.0,1296.0,1.0
330.0,167.0,1.0
330.0,2978.0,1.0
330.0,1498.0,1.0
330.0,1513.0,1.0
330.0,3081.0,1.0
330.0,1465.0,1.0
330.0,1485.0,1.0
330.0,3082.0,1.0
330.0,1491.0,1.0
330.0,3083.0,1.0
330.0,2321.0,1.0
330.0,2778.0,1.0
330.0,1478.0,1.0
330.0,1677.0,1.0
330.0,574.0,1.0
330.0,1958.0,1.0
330.0,3084.0,1.0
330.0,143.0,1.0
330.0,1102.0,1.0
330.0,3085.0,1.0
330.0,3086.0,1.0
330.0,850.0,1.0
330.0,1002.0,1.0
330.0,1283.0,1.0
330.0,1583.0,1.0
330.0,3087.0,1.0
330.0,3088.0,1.0
330.0,1455.0,1.0
330.0,1599.0,1.0
330.0,3089.0,1.0
330.0,3090.0,1.0
330.0,3091.0,1.0
330.0,3092.0,1.0
330.0,3093.0,1.0
330.0,2567.0,1.0
330.0,2001.0,1.0
330.0,1713.0,1.0
330.0,1244.0,1.0
330.0,3094.0,1.0
330.0,1048.0,1.0
330.0,3095.0,1.0
330.0,1518.0,1.0
330.0,1313.0,1.0
330.0,3096.0,1.0
330.0,2235.0,1.0
330.0,1323.0,1.0
330.0,3097.0,1.0
330.0,165.0,1.0
330.0,1128.0,1.0
330.0,1326.0,1.0
330.0,1342.0,1.0
330.0,1347.0,1.0
330.0,513.0,1.0
330.0,101.0,1.0
330.0,3098.0,1.0
330.0,2050.0,1.0
330.0,2049.0,1.0
330.0,764.0,1.0
330.0,3099.0,1.0
330.0,3100.0,1.0
330.0,2363.0,1.0
330.0,3101.0,1.0
330.0,2332.0,1.0
330.0,1718.0,1.0
330.0,3102.0,1.0
330.0,1935.0,1.0
330.0,1444.0,1.0
330.0,2054.0,1.0
330.0,1402.0,1.0
330.0,3103.0,1.0
330.0,3104.0,1.0
330.0,3105.0,1.0
330.0,3106.0,1.0
330.0,3107.0,1.0
330.0,3108.0,1.0
330.0,3109.0,1.0
330.0,1346.0,1.0
330.0,2338.0,1.0
330.0,1316.0,1.0
330.0,2649.0,1.0
330.0,2356.0,1.0
330.0,3110.0,1.0
330.0,921.0,1.0
330.0,2003.0,1.0
330.0,2352.0,1.0
330.0,2345.0,1.0
330.0,1484.0,1.0
330.0,3111.0,1.0
330.0,3112.0,1.0
330.0,2657.0,1.0
330.0,3113.0,1.0
330.0,926.0,1.0
330.0,3114.0,1.0
330.0,3115.0,1.0
330.0,3116.0,1.0
330.0,3117.0,1.0
330.0,3118.0,1.0
330.0,3119.0,1.0
330.0,1739.0,1.0
330.0,1699.0,1.0
330.0,2242.0,1.0
330.0,3120.0,1.0
330.0,3121.0,1.0
330.0,2032.0,1.0
330.0,2351.0,1.0
330.0,2236.0,1.0
330.0,2341.0,1.0
330.0,1288.0,1.0
330.0,3122.0,1.0
330.0,3123.0,1.0
330.0,1704.0,1.0
330.0,3124.0,1.0
330.0,2250.0,1.0
330.0,1337.0,1.0
330.0,2368.0,1.0
330.0,2018.0,1.0
330.0,3125.0,1.0
330.0,2040.0,1.0
330.0,1500.0,1.0
330.0,1585.0,1.0
330.0,3126.0,1.0
330.0,3127.0,1.0
330.0,1334.0,1.0
330.0,3128.0,1.0
330.0,231.0,1.0
330.0,2056.0,1.0
330.0,2685.0,1.0
330.0,3129.0,1.0
330.0,3130.0,1.0
330.0,2560.0,1.0
330.0,3131.0,1.0
330.0,115.0,1.0
330.0,2280.0,1.0
330.0,3132.0,1.0
330.0,3133.0,1.0
330.0,3134.0,1.0
330.0,3135.0,1.0
330.0,1762.0,1.0
330.0,2555.0,1.0
330.0,2561.0,1.0
330.0,2691.0,1.0
330.0,2051.0,1.0
330.0,3136.0,1.0
330.0,2582.0,1.0
330.0,3137.0,1.0
330.0,3138.0,1.0
330.0,3139.0,1.0
330.0,2287.0,1.0
330.0,2284.0,1.0
330.0,2690.0,1.0
330.0,2692.0,1.0
330.0,2282.0,1.0
330.0,1636.0,1.0
330.0,2660.0,1.0
330.0,2726.0,1.0
330.0,2576.0,1.0
330.0,730.0,1.0
330.0,2573.0,1.0
330.0,1461.0,1.0
330.0,3140.0,1.0
330.0,1725.0,1.0
330.0,2575.0,1.0
330.0,2708.0,1.0
330.0,1457.0,1.0
330.0,2712.0,1.0
330.0,3141.0,1.0
330.0,2697.0,1.0
330.0,3142.0,1.0
330.0,1385.0,1.0
330.0,2710.0,1.0
330.0,2733.0,1.0
330.0,3143.0,1.0
330.0,3144.0,1.0
330.0,2241.0,1.0
330.0,3145.0,1.0
330.0,2716.0,1.0
330.0,754.0,1.0
331.0,251.0,1.0
331.0,185.0,1.0
331.0,183.0,1.0
331.0,298.0,1.0
331.0,107.0,1.0
331.0,976.0,1.0
331.0,320.0,1.0
331.0,342.0,1.0
331.0,313.0,1.0
331.0,702.0,1.0
331.0,241.0,1.0
331.0,865.0,1.0
331.0,202.0,1.0
331.0,278.0,1.0
331.0,325.0,1.0
331.0,11.0,1.0
331.0,282.0,1.0
331.0,625.0,1.0
331.0,703.0,1.0
331.0,304.0,1.0
331.0,356.0,1.0
331.0,116.0,1.0
331.0,552.0,1.0
331.0,238.0,1.0
331.0,378.0,1.0
332.0,1222.0,1.0
332.0,234.0,1.0
332.0,11.0,1.0
333.0,3057.0,1.0
333.0,381.0,1.0
333.0,325.0,1.0
333.0,13.0,1.0
334.0,117.0,1.0
334.0,922.0,1.0
334.0,13.0,1.0
334.0,1230.0,1.0
335.0,115.0,1.0
335.0,278.0,1.0
335.0,11.0,1.0
335.0,1776.0,1.0
335.0,317.0,1.0
335.0,95.0,1.0
336.0,7.0,1.0
336.0,75.0,1.0
336.0,74.0,1.0
336.0,99.0,1.0
336.0,190.0,1.0
336.0,101.0,1.0
336.0,104.0,1.0
336.0,225.0,1.0
336.0,236.0,1.0
336.0,127.0,1.0
336.0,392.0,1.0
336.0,1152.0,1.0
336.0,15.0,1.0
336.0,390.0,1.0
336.0,9.0,1.0
336.0,243.0,1.0
336.0,346.0,1.0
336.0,489.0,1.0
336.0,289.0,1.0
336.0,1078.0,1.0
336.0,28.0,1.0
336.0,237.0,1.0
336.0,562.0,1.0
336.0,128.0,1.0
336.0,400.0,1.0
336.0,766.0,1.0
336.0,926.0,1.0
336.0,423.0,1.0
336.0,372.0,1.0
336.0,232.0,1.0
336.0,636.0,1.0
336.0,1142.0,1.0
336.0,846.0,1.0
336.0,730.0,1.0
336.0,417.0,1.0
336.0,729.0,1.0
336.0,635.0,1.0
336.0,425.0,1.0
336.0,24.0,1.0
336.0,21.0,1.0
336.0,424.0,1.0
336.0,768.0,1.0
336.0,942.0,1.0
336.0,847.0,1.0
336.0,881.0,1.0
336.0,523.0,1.0
336.0,408.0,1.0
336.0,595.0,1.0
336.0,3146.0,1.0
336.0,2186.0,1.0
336.0,1810.0,1.0
336.0,1357.0,1.0
336.0,1648.0,1.0
336.0,1173.0,1.0
336.0,120.0,1.0
336.0,692.0,1.0
336.0,996.0,1.0
336.0,930.0,1.0
336.0,2065.0,1.0
336.0,1393.0,1.0
336.0,3147.0,1.0
336.0,1831.0,1.0
336.0,256.0,1.0
336.0,1287.0,1.0
336.0,1712.0,1.0
336.0,1350.0,1.0
336.0,3148.0,1.0
336.0,1883.0,1.0
336.0,3149.0,1.0
336.0,1515.0,1.0
336.0,1321.0,1.0
336.0,3150.0,1.0
336.0,2333.0,1.0
336.0,2229.0,1.0
336.0,1956.0,1.0
336.0,1342.0,1.0
336.0,2016.0,1.0
336.0,3099.0,1.0
336.0,3151.0,1.0
336.0,921.0,1.0
336.0,1618.0,1.0
336.0,3152.0,1.0
336.0,2354.0,1.0
336.0,3153.0,1.0
336.0,1985.0,1.0
336.0,2737.0,1.0
336.0,859.0,1.0
336.0,3154.0,1.0
336.0,2887.0,1.0
336.0,1725.0,1.0
336.0,3155.0,1.0
336.0,2679.0,1.0
336.0,2744.0,1.0
336.0,373.0,1.0
336.0,3156.0,1.0
336.0,3157.0,1.0
336.0,1585.0,1.0
336.0,1496.0,1.0
336.0,2246.0,1.0
336.0,2378.0,1.0
336.0,1516.0,1.0
336.0,2281.0,1.0
336.0,3138.0,1.0
336.0,3158.0,1.0
336.0,1459.0,1.0
336.0,2287.0,1.0
336.0,2343.0,1.0
336.0,2560.0,1.0
336.0,2569.0,1.0
336.0,3159.0,1.0
336.0,2773.0,1.0
336.0,2568.0,1.0
336.0,2394.0,1.0
336.0,1347.0,1.0
336.0,2572.0,1.0
336.0,2748.0,1.0
336.0,1745.0,1.0
336.0,1399.0,1.0
336.0,3160.0,1.0
336.0,3161.0,1.0
336.0,2690.0,1.0
336.0,2576.0,1.0
336.0,2331.0,1.0
336.0,3162.0,1.0
336.0,3141.0,1.0
336.0,3163.0,1.0
336.0,1755.0,1.0
336.0,2575.0,1.0
336.0,1444.0,1.0
336.0,2573.0,1.0
336.0,1339.0,1.0
336.0,2579.0,1.0
336.0,2395.0,1.0
336.0,2282.0,1.0
336.0,3164.0,1.0
336.0,2703.0,1.0
336.0,1813.0,1.0
336.0,1461.0,1.0
336.0,407.0,1.0
336.0,2029.0,1.0
336.0,3165.0,1.0
336.0,2710.0,1.0
336.0,2699.0,1.0
336.0,3166.0,1.0
336.0,2039.0,1.0
336.0,2804.0,1.0
336.0,2002.0,1.0
336.0,272.0,1.0
336.0,280.0,1.0
336.0,2017.0,1.0
336.0,2742.0,1.0
336.0,2715.0,1.0
336.0,3167.0,1.0
336.0,3168.0,1.0
336.0,3169.0,1.0
336.0,2403.0,1.0
336.0,741.0,1.0
336.0,2723.0,1.0
336.0,3143.0,1.0
336.0,3170.0,1.0
336.0,574.0,1.0
336.0,2876.0,1.0
336.0,3171.0,1.0
336.0,2398.0,1.0
336.0,3172.0,1.0
336.0,2181.0,1.0
336.0,2249.0,1.0
336.0,3173.0,1.0
336.0,3174.0,1.0
336.0,2054.0,1.0
336.0,2574.0,1.0
336.0,2733.0,1.0
336.0,3175.0,1.0
336.0,2415.0,1.0
336.0,3176.0,1.0
336.0,3177.0,1.0
336.0,2732.0,1.0
336.0,2557.0,1.0
336.0,3178.0,1.0
336.0,2758.0,1.0
336.0,1385.0,1.0
336.0,2734.0,1.0
336.0,1457.0,1.0
336.0,3179.0,1.0
336.0,2771.0,1.0
336.0,3180.0,1.0
336.0,3009.0,1.0
336.0,3181.0,1.0
336.0,3182.0,1.0
336.0,1055.0,1.0
336.0,3183.0,1.0
336.0,2238.0,1.0
336.0,2840.0,1.0
336.0,1738.0,1.0
336.0,2882.0,1.0
336.0,2823.0,1.0
336.0,3184.0,1.0
336.0,3185.0,1.0
336.0,1103.0,1.0
336.0,649.0,1.0
336.0,3186.0,1.0
337.0,1203.0,1.0
337.0,341.0,1.0
337.0,305.0,1.0
337.0,107.0,1.0
337.0,7.0,1.0
337.0,199.0,1.0
337.0,186.0,1.0
337.0,190.0,1.0
337.0,84.0,1.0
337.0,301.0,1.0
337.0,216.0,1.0
337.0,189.0,1.0
337.0,298.0,1.0
337.0,9.0,1.0
337.0,326.0,1.0
337.0,616.0,1.0
337.0,19.0,1.0
337.0,221.0,1.0
337.0,2306.0,1.0
338.0,1.0,1.0
338.0,80.0,1.0
338.0,77.0,1.0
338.0,840.0,1.0
338.0,228.0,1.0
338.0,68.0,1.0
338.0,1222.0,1.0
338.0,1204.0,1.0
338.0,85.0,1.0
338.0,251.0,1.0
338.0,326.0,1.0
339.0,75.0,1.0
339.0,5.0,1.0
339.0,199.0,1.0
339.0,190.0,1.0
339.0,7.0,1.0
339.0,127.0,1.0
339.0,107.0,1.0
339.0,1235.0,1.0
339.0,221.0,1.0
339.0,615.0,1.0
339.0,306.0,1.0
339.0,110.0,1.0
339.0,559.0,1.0
339.0,323.0,1.0
339.0,209.0,1.0
339.0,340.0,1.0
339.0,244.0,1.0
339.0,276.0,1.0
339.0,226.0,1.0
339.0,252.0,1.0
339.0,302.0,1.0
339.0,249.0,1.0
339.0,9.0,1.0
339.0,726.0,1.0
339.0,238.0,1.0
339.0,346.0,1.0
339.0,2380.0,1.0
339.0,304.0,1.0
339.0,354.0,1.0
339.0,237.0,1.0
339.0,857.0,1.0
339.0,1522.0,1.0
339.0,222.0,1.0
339.0,243.0,1.0
339.0,976.0,1.0
339.0,1595.0,1.0
339.0,681.0,1.0
340.0,1196.0,1.0
340.0,70.0,1.0
340.0,471.0,1.0
340.0,113.0,1.0
340.0,329.0,1.0
340.0,356.0,1.0
340.0,7.0,1.0
340.0,391.0,1.0
340.0,225.0,1.0
340.0,199.0,1.0
340.0,726.0,1.0
340.0,1221.0,1.0
340.0,488.0,1.0
340.0,337.0,1.0
340.0,304.0,1.0
340.0,184.0,1.0
340.0,107.0,1.0
340.0,384.0,1.0
340.0,108.0,1.0
340.0,216.0,1.0
340.0,298.0,1.0
340.0,305.0,1.0
340.0,616.0,1.0
340.0,221.0,1.0
340.0,248.0,1.0
340.0,276.0,1.0
340.0,617.0,1.0
340.0,774.0,1.0
340.0,68.0,1.0
340.0,326.0,1.0
340.0,183.0,1.0
340.0,14.0,1.0
340.0,247.0,1.0
340.0,422.0,1.0
340.0,234.0,1.0
340.0,239.0,1.0
340.0,253.0,1.0
340.0,245.0,1.0
340.0,857.0,1.0
340.0,264.0,1.0
340.0,476.0,1.0
340.0,306.0,1.0
340.0,395.0,1.0
340.0,220.0,1.0
340.0,667.0,1.0
340.0,341.0,1.0
340.0,226.0,1.0
340.0,229.0,1.0
340.0,382.0,1.0
340.0,661.0,1.0
340.0,355.0,1.0
340.0,342.0,1.0
340.0,241.0,1.0
340.0,339.0,1.0
340.0,209.0,1.0
340.0,1219.0,1.0
340.0,914.0,1.0
340.0,390.0,1.0
340.0,222.0,1.0
340.0,238.0,1.0
