,userId,productId,rating
207791,3921,26248,4
37116,306,28603,4
146397,2322,50474,4
167149,2781,2004,4
269630,6625,56835,5
68528,713,46701,4
12903,104,10933,5
215487,4219,4362,3
144813,2279,76853,4
111773,1433,30859,5
174684,2896,35240,5
204312,3854,60438,5
55577,482,7959,5
168169,2791,83293,4
269580,6622,62999,4
162104,2685,76483,5
216206,4266,45329,4
206075,3875,79443,4
281,0,281,3
283699,7354,84586,1
242048,5504,69909,5
156468,2541,1446,3
148519,2376,14077,5
12705,100,10809,4
235445,5136,28878,4
102919,1260,62497,5
254352,6030,65822,1
65291,646,26200,5
98795,1168,2049,5
240763,5423,72327,5
125105,1731,27397,5
283424,7340,63585,5
142186,2220,76006,2
8029,60,7145,5
189444,3249,69934,4
176572,2923,15616,5
47413,388,35450,5
143302,2238,35154,1
9184,64,8075,4
170618,2840,10844,5
219947,4443,94949,5
124547,1725,70280,5
152488,2448,58602,5
19679,193,16112,4
69608,722,47395,5
185733,3122,14833,5
176716,2923,43038,4
111305,1417,65675,5
163047,2705,82313,3
172035,2864,84162,5
46070,375,1922,4
201714,3797,62209,4
67657,697,46136,5
58177,529,19038,5
255000,6049,15042,4
112122,1441,17181,4
157978,2573,81016,5
205046,3863,73107,4
95169,1112,20808,4
183613,3044,86739,5
188602,3215,88036,5
164221,2726,82562,4
194489,3457,676,5
135073,2013,33907,5
209748,3960,7600,5
76480,824,28080,5
279629,7141,63783,2
7038,46,6353,4
156915,2550,8857,5
253959,6014,101258,3
80882,905,52560,4
124142,1722,16508,5
4294,20,3544,2
145456,2293,77010,4
190124,3281,3284,5
110665,1407,65430,1
201214,3779,63863,5
48066,392,35854,4
80437,902,13962,4
216522,4285,34263,4
142312,2221,46471,5
251620,5952,70473,4
71145,741,48214,5
114766,1481,16260,5
227878,4797,96662,5
275243,6927,71473,5
202858,3827,43357,5
234597,5100,6863,5
165457,2751,26130,4
170711,2840,26601,5
130199,1883,50125,5
194736,3470,2667,5
228873,4825,96863,3
197908,3623,53991,4
18476,178,15227,3
229251,4837,23289,4
31232,260,24845,4
87242,1011,38417,4
61092,574,42951,4
3454,15,3285,2
68067,707,46383,1
261305,6313,16181,4
119477,1599,6832,4
29740,258,23572,4
23615,231,3880,5
244691,5633,11560,5
265561,6457,75063,4
118122,1561,67914,4
136894,2041,27185,3
50768,418,4563,5
260811,6293,12242,4
34018,275,26724,3
73293,753,3490,1
203079,3832,91353,4
54724,479,39441,3
129407,1842,68078,2
129311,1835,4366,4
232164,4967,78689,5
16786,144,14006,5
214804,4180,10844,5
266237,6479,102777,4
27710,252,22126,4
89494,1034,56717,5
19610,193,16055,3
11256,85,9658,4
170238,2833,4351,1
201053,3773,26412,4
6004,39,5440,5
275574,6945,70750,4
239235,5350,16665,4
169478,2823,19039,5
58409,534,2019,4
251989,5962,2299,5
148280,2368,77912,5
126182,1755,4054,4
52271,438,38054,4
35376,289,10072,2
4811,27,4435,5
233598,5047,46032,5
260214,6260,17144,4
260292,6263,27257,5
184565,3076,943,5
59274,547,12475,5
101643,1232,62058,5
85021,967,27809,3
119539,1602,68420,5
28586,255,6462,5
244918,5641,61811,5
111644,1429,65815,2
45314,364,34233,5
91269,1063,57615,4
171771,2860,37937,5
61177,574,9906,5
98940,1170,60913,5
29730,258,23562,2
35454,289,10300,4
181732,3012,86265,2
206792,3894,91956,5
246730,5687,98348,4
39870,330,30536,5
78617,863,51565,5
128381,1813,490,5
199935,3737,43643,4
138199,2077,74691,5
213206,4103,93420,4
176219,2918,51461,5
201512,3790,91063,5
34811,280,27243,5
56577,503,40479,4
65049,643,5201,5
167417,2785,45344,5
174781,2899,84744,5
228676,4814,37359,5
233437,5039,50962,5
80860,905,4612,5
228332,4801,96762,4
27903,253,22275,2
99502,1182,34521,4
66761,681,45387,5
243586,5568,45234,5
133641,1988,12262,1
176158,2918,27088,4
267937,6538,69909,2
210016,3974,90953,5
100366,1200,61480,3
36724,303,764,5
134215,1999,73683,5
38825,327,29688,4
18722,183,1357,5
15265,134,12830,3
166332,2770,1357,3
207603,3915,80923,4
255712,6068,15139,5
1288,8,340,4
144130,2259,29392,4
4097,18,3847,5
15901,135,2788,3
63893,623,6694,2
28888,256,22945,3
251088,5912,36640,1
5553,33,5066,5
169353,2820,3670,5
62499,584,43649,5
53725,464,38849,5
249829,5830,80994,3
168459,2796,490,5
115076,1491,2766,4
70409,732,921,5
267456,6525,56112,5
272608,6807,79253,5
164366,2728,70642,5
194728,3470,3573,5
188090,3194,87815,4
143341,2238,76406,5
143161,2238,66529,5
223961,4655,95906,4
203481,3839,49922,5
93315,1095,56187,4
67777,699,1971,5
245574,5656,83784,4
253192,5996,99889,4
50100,414,36964,5
278668,7112,102694,3
202861,3827,87705,5
144878,2279,76880,3
118571,1569,68077,4
217880,4357,42192,5
18770,183,15454,3
192284,3364,42264,3
83666,944,43752,5
85142,971,28180,3
184394,3074,505,4
224831,4701,95095,4
207419,3910,83234,4
223046,4600,36644,4
113598,1457,32799,5
245,0,245,5
184057,3060,86879,4
181977,3020,86342,5
214707,4176,4368,4
109853,1392,65147,4
173598,2882,80168,5
197193,3577,65980,3
140223,2151,5310,5
149911,2405,4351,5
159804,2630,17350,5
125044,1731,2739,5
200320,3755,36617,3
278032,7089,11780,4
192611,3369,79438,3
171140,2847,13626,5
252655,5972,101039,5
6525,46,5901,5
121634,1662,69325,5
239890,5376,2707,5
280692,7196,104681,5
17060,150,681,1
148294,2368,719,4
172712,2874,84341,4
50399,416,37144,4
138485,2086,24197,1
121241,1657,19998,4
26197,243,20907,4
42596,342,19153,2
190089,3278,28281,5
172118,2864,73866,5
246660,5683,52209,5
96436,1120,59724,5
226554,4754,56929,5
275834,6968,83233,5
215657,4232,14270,5
97433,1132,52222,2
277118,7036,8341,5
266234,6479,10086,2
278386,7099,45931,5
240952,5435,99145,3
276449,6997,67562,5
82068,917,5407,4
250280,5859,79212,5
225896,4733,96285,5
70396,730,45264,4
17793,167,454,5
147535,2349,38532,4
275764,6964,9906,4
104902,1285,2739,5
41470,336,31627,4
151743,2438,79055,4
36177,296,27992,4
93873,1099,26244,5
81355,912,52762,4
196043,3531,89651,1
247530,5732,100123,5
232493,4989,38265,3
87415,1012,55736,4
277706,7068,12257,5
103472,1265,62780,5
32739,272,25857,1
282453,7287,66846,4
97367,1132,6921,4
273281,6833,27234,5
264041,6404,26249,5
120561,1636,57366,1
191972,3358,49201,5
232363,4980,37616,5
190422,3298,42160,5
59294,548,29611,4
102222,1232,60853,4
120276,1627,17111,4
114637,1480,20783,5
91100,1057,32711,4
72267,750,12358,3
146207,2317,490,5
201087,3775,57471,4
10200,71,8849,4
155868,2525,35110,5
281541,7236,52707,5
110443,1402,16424,5
18607,181,8191,1
200135,3749,23155,2
129270,1835,4037,5
7759,58,6931,5
140380,2156,26415,5
117929,1555,67854,2
251556,5947,56112,5
257789,6152,71253,4
239089,5343,21275,5
283618,7347,84881,2
101984,1232,485,4
19832,193,16209,4
46719,376,35133,4
41887,340,31899,5
29058,256,23047,5
90720,1055,57370,2
246895,5692,100022,4
25793,242,20663,5
277901,7082,73063,1
20796,196,16929,4
100445,1200,2091,5
203934,3850,91481,5
240336,5407,99041,5
132541,1956,12865,3
199297,3707,89155,5
71184,741,48242,4
90591,1053,38308,1
150071,2407,24792,4
45788,373,7694,5
108178,1353,21781,5
161696,2681,34957,4
276850,7020,10644,4
39609,330,30309,5
154371,2487,79939,4
88027,1012,56053,5
85636,976,35275,4
216032,4258,50201,5
115873,1506,11702,5
28108,254,22399,5
176434,2919,85138,4
92623,1089,58109,3
191362,3344,33013,1
66962,681,26608,5
126581,1762,70910,5
165895,2762,2068,5
232373,4980,28969,4
19264,188,2319,2
57852,527,41138,5
283318,7336,105012,2
282258,7274,100041,3
166763,2775,7448,5
231498,4931,12504,1
135451,2019,8864,3
10839,78,9345,5
207972,3923,12473,5
113821,1461,66589,4
222015,4542,14744,5
32616,271,25782,5
240717,5420,99102,4
96884,1120,60028,4
157797,2571,24656,5
55992,492,40171,5
101610,1232,2997,4
167451,2787,83098,4
155055,2504,11018,5
131696,1938,61583,4
231268,4919,97291,5
143078,2237,37066,5
165763,2761,9262,5
99939,1191,40983,5
137709,2061,62245,4
144226,2262,76681,4
130715,1900,72442,1
150876,2415,78731,5
215217,4204,17810,2
87684,1012,55924,4
164201,2725,69904,3
17727,166,14729,5
126824,1770,24967,5
14566,126,12294,5
102963,1260,54436,5
69160,720,32031,3
271384,6731,2790,5
92264,1084,6845,1
125378,1737,12257,5
203892,3849,26254,2
183250,3040,86682,4
19353,189,15858,5
56021,494,5085,5
217093,4320,48351,5
221520,4506,5532,4
110903,1407,42618,3
64527,634,14137,5
125135,1731,576,1
124227,1722,70126,5
133699,1988,2584,3
204119,3851,2597,5
246037,5662,26466,4
162398,2690,38153,5
275683,6955,52434,5
139151,2103,23254,5
172025,2863,11144,5
213894,4140,16233,4
258544,6177,19171,5
176284,2919,26209,5
266114,6475,23304,5
46067,375,34727,5
121907,1662,9357,5
276069,6980,101055,3
274497,6881,103790,4
90622,1054,6815,4
2152,9,2078,5
164243,2728,24818,4
161963,2684,82048,5
65652,649,45238,4
141759,2208,75784,4
264069,6405,78736,5
272038,6781,103471,4
98134,1149,12680,5
224001,4658,95916,1
56193,495,40288,5
160087,2642,53942,5
181824,3013,1339,5
64705,634,30637,4
11840,91,10096,5
16308,136,3607,5
42832,343,31012,1
185732,3122,38308,4
267798,6535,102951,4
189209,3237,88157,5
6198,43,5610,4
711,0,708,4
66703,681,448,5
148839,2380,78068,3
113525,1457,2791,5
63919,624,44398,5
76338,817,50515,4
262711,6378,8857,5
187944,3187,87756,5
144915,2279,58901,3
97120,1131,7163,5
71573,745,2056,5
39443,330,30162,4
274750,6900,38396,3
159177,2608,2025,5
124614,1727,70303,5
79193,883,911,4
153208,2459,37129,5
251,0,251,5
210173,3985,92602,5
221827,4526,90654,3
278687,7112,104450,5
38464,326,29396,5
157342,2562,45278,4
155410,2516,80311,5
39868,330,30534,5
26709,246,21338,5
114834,1484,26141,5
254541,6034,1820,4
217831,4355,60044,5
27653,252,22083,4
104059,1274,63089,5
46148,375,23339,5
198610,3668,90343,1
265482,6455,55317,5
8058,60,7164,4
84594,959,54218,4
179195,2942,52419,5
175563,2908,83126,5
8740,64,7715,2
86075,987,2791,4
128435,1813,67078,5
66129,662,45430,5
19634,193,16077,4
203397,3838,91413,4
127062,1780,6920,2
17404,158,14484,4
200794,3769,74613,3
192039,3360,63588,4
51223,426,2676,3
229993,4849,97021,3
184414,3074,87023,5
218207,4370,15069,4
241009,5440,89683,2
111747,1433,2701,5
156673,2546,80826,5
14380,125,12133,5
99450,1179,28683,4
220119,4449,58869,3
107180,1334,64235,5
165386,2749,1936,5
184265,3069,86953,5
162508,2693,576,2
105331,1293,63512,3
72059,750,5376,2
166508,2773,82916,4
63975,626,44436,5
196129,3538,65571,5
106794,1329,64075,5
176792,2923,66082,4
196681,3560,15397,5
121179,1656,4648,5
159742,2629,68887,5
9683,67,8431,5
276140,6984,76220,4
197013,3569,14244,4
210444,3994,92726,5
135132,2015,4054,5
27160,248,21704,5
54996,479,8157,4
39236,330,29976,4
213007,4090,40335,5
187100,3157,42087,5
220689,4470,42801,3
220949,4480,95168,5
56612,503,11348,4
145255,2287,12436,5
252359,5964,91640,5
275349,6930,5136,4
174957,2900,5374,5
161060,2661,19548,5
24348,234,19553,5
112504,1444,66105,1
123125,1699,48824,3
26794,246,18384,4
122584,1685,69723,5
28752,256,22867,5
63593,613,17916,5
115844,1506,27568,5
83147,933,53632,5
116002,1512,10993,1
170150,2831,1841,3
245234,5648,1826,4
36999,304,28539,1
110290,1401,65272,4
18989,186,8474,4
77872,852,51207,5
16689,143,2109,5
259303,6214,80949,5
255807,6069,56892,5
7466,48,6706,1
68990,720,47006,4
238236,5289,41429,5
104972,1286,46074,4
66034,659,632,4
20529,195,16733,5
68278,711,46505,5
158450,2575,1996,5
24045,233,13096,4
237326,5238,41753,4
201532,3790,26158,5
127615,1794,7800,1
222141,4551,490,3
232299,4975,97484,5
263554,6404,88362,5
191724,3354,4369,5
59446,551,22253,4
213766,4136,93553,4
124813,1728,70388,4
192366,3366,88823,5
130362,1890,4656,3
26734,246,21362,4
168168,2791,26169,3
83355,933,53733,4
81749,914,49377,5
229266,4837,60150,2
194474,3456,20807,3
216219,4267,8394,5
205819,3873,2796,4
40566,331,30985,4
155084,2505,80208,5
259657,6239,14790,2
105249,1289,52998,5
267065,6509,58928,1
44689,356,33808,4
227937,4800,11553,4
175790,2913,26170,5
31272,260,24878,2
99766,1190,3130,4
5567,33,5078,5
257054,6106,101638,5
50107,415,36968,3
242301,5508,3629,4
208504,3935,58772,2
105535,1296,44476,5
192052,3361,88751,4
235579,5142,98157,4
209291,3946,74771,1
175600,2908,84964,4
16155,135,13538,3
218707,4391,94717,5
62962,592,43896,5
143982,2251,7848,5
190663,3306,37122,5
174428,2890,82812,5
174389,2889,42275,5
218376,4374,29748,5
156920,2550,44307,5
233946,5070,21095,5
63466,605,44177,4
28122,254,22409,5
252442,5967,97458,4
227575,4795,14834,5
178180,2939,26414,1
103695,1271,62894,4
228028,4801,1123,4
24256,234,19467,4
3294,15,3132,5
26152,243,20876,3
278296,7093,101312,4
154069,2481,79813,4
140092,2148,36933,5
12168,97,10349,4
74626,775,44286,5
173036,2876,52617,4
213379,4116,7222,4
250024,5840,13811,5
236791,5210,45256,4
263661,6404,102527,4
92219,1084,48670,4
26079,242,17898,5
259540,6232,85734,4
180617,2978,63065,4
67596,696,501,2
182674,3032,86572,4
41186,336,31429,4
100702,1208,61601,5
184779,3082,18052,5
122685,1688,699,4
63295,600,44085,5
98392,1159,60738,5
86527,998,4146,2
162802,2702,58507,4
9434,65,476,5
260039,6255,16095,4
225639,4724,42079,5
55103,479,39634,5
46762,376,7508,5
138942,2100,5963,4
140503,2159,53727,4
272859,6818,9056,5
139644,2118,75113,4
226909,4766,96455,4
90462,1050,57260,2
80341,902,52374,5
259409,6222,83823,5
163155,2708,62811,3
283086,7321,104995,5
281638,7240,104768,3
130421,1893,2785,3
33083,272,9357,1
33708,273,26505,2
173850,2885,84554,5
9608,65,8373,5
20120,193,7068,5
223328,4617,41933,5
122795,1692,36601,4
215470,4218,93878,4
102514,1241,28875,5
268182,6549,26320,3
99147,1172,17808,5
197505,3599,89999,5
116889,1527,67478,4
246923,5694,100028,1
258073,6153,72896,4
69366,720,47262,4
2738,14,1985,4
247674,5739,78471,4
39619,330,30319,4
186010,3133,5143,5
210998,4016,4171,5
106210,1314,63815,4
233117,5020,33906,1
32327,271,25555,1
162819,2703,4054,5
51323,428,37591,4
153245,2461,79548,3
15548,135,13043,5
124828,1729,63164,5
144585,2272,2049,5
144186,2260,3789,5
219184,4412,2766,5
130343,1889,72322,4
99028,1170,26338,4
197867,3620,11560,5
213378,4116,93464,2
227115,4775,58792,5
281161,7221,96282,5
125802,1743,16629,5
27707,252,2378,5
166000,2765,16994,4
39528,330,30238,4
280552,7190,24665,5
30992,259,24699,4
223734,4643,14445,4
37845,313,29010,5
257311,6123,92841,4
118989,1586,60998,5
86045,987,54987,3
219970,4444,94955,5
41416,336,31595,4
197451,3597,20899,5
133768,1988,73545,5
263079,6388,46448,4
25310,239,20331,5
192787,3372,1976,4
51303,427,37578,4
33781,274,25117,5
74793,778,49684,4
191491,3348,35149,4
159622,2625,81515,3
283592,7346,82010,3
85047,967,38701,4
148430,2373,77950,4
199482,3715,45275,4
30498,258,24301,4
280089,7168,100072,4
38012,316,2263,4
202597,3823,55461,4
11317,89,9699,3
209431,3949,83113,5
138055,2074,74641,5
11707,90,9997,5
63215,599,25344,5
252706,5975,84917,2
132966,1965,576,3
136496,2039,74214,5
229544,4841,42629,4
188917,3230,5158,5
80004,900,7116,5
83496,937,53777,4
215978,4252,94011,3
283443,7340,105019,5
188983,3231,2048,2
48405,394,1671,1
262950,6382,86022,5
158211,2574,81075,5
260138,6256,57728,5
55218,480,39719,4
204772,3860,41429,5
144937,2280,14500,5
36627,302,28273,5
101382,1227,61894,5
16893,150,14100,3
22322,219,17994,4
4597,23,1952,5
93042,1095,58269,4
96141,1120,3451,4
269639,6626,80847,4
92191,1084,58003,4
246117,5662,99910,5
266262,6481,8858,1
198071,3632,15654,3
23867,232,2790,5
246473,5676,69024,5
60353,568,17813,5
176617,2923,45153,4
26902,247,21497,4
95011,1106,59038,5
201505,3790,79960,5
186333,3139,66730,5
100058,1195,41192,5
59641,554,42094,5
51483,432,4025,4
11957,94,10190,4
47538,390,35518,4
116236,1516,48172,5
126519,1758,70896,5
54109,470,39091,4
276461,6998,15042,4
117243,1541,15470,5
167115,2781,74190,4
92670,1090,45443,5
196120,3537,38285,5
91466,1074,57712,5
282687,7306,104942,5
22697,225,18278,4
18884,185,9369,4
212044,4039,24665,4
279297,7123,47478,5
198784,3681,14827,5
31445,262,25001,4
246294,5666,9478,5
150006,2406,78486,3
141438,2195,1113,3
56909,510,4063,5
185164,3097,42870,3
3627,15,3436,5
52991,444,8410,5
32478,271,25673,4
126722,1767,7163,5
46808,376,35164,5
146411,2322,455,4
96616,1120,59845,3
197731,3613,90087,5
40857,334,28224,5
198742,3677,41920,3
190095,3278,4366,1
69166,720,25524,4
194249,3444,18388,5
273040,6825,79412,5
161344,2674,1817,4
113965,1461,64974,5
145074,2284,51433,1
266106,6473,42263,5
181670,3011,26222,5
73174,753,7946,2
216919,4309,19128,4
140053,2147,62230,4
220358,4453,93839,5
99305,1176,61059,4
43639,350,11826,5
236355,5185,6368,3
72828,750,48850,4
174654,2896,24720,5
184184,3066,70036,5
189448,3250,72137,5
114500,1478,19010,5
36750,303,28335,5
215081,4194,24711,4
35987,293,27888,4
48660,397,36296,5
249618,5822,34067,4
64971,640,2997,4
102134,1232,966,5
234593,5100,1055,5
210200,3985,53857,4
928,3,618,5
72224,750,32590,1
113235,1455,66335,4
171828,2862,42241,3
85053,967,5219,3
216959,4311,29874,1
160040,2640,10840,1
96031,1120,5590,4
47967,392,35761,4
263175,6393,14180,2
161329,2673,47914,5
19472,191,824,4
74020,764,45495,3
191933,3356,4565,5
98727,1166,37269,5
235105,5122,98064,5
272323,6791,8351,5
86771,1002,3879,5
235310,5132,42087,5
63619,616,44266,5
209462,3950,84894,1
152379,2448,79270,1
223308,4616,57551,5
92780,1091,58163,4
71339,741,48347,4
45025,356,23277,3
170986,2847,23327,5
38771,327,29646,5
223728,4643,95837,5
102960,1260,1816,5
134422,2001,49298,3
141102,2181,20623,3
210646,4002,25251,4
281547,7236,48849,3
147018,2338,77569,4
100160,1197,7278,4
129696,1850,72114,5
209853,3964,37637,5
45130,358,13023,3
245983,5662,99858,4
78598,862,10623,5
13081,107,11069,4
267555,6530,26320,4
14575,126,12301,5
92126,1084,12016,3
182351,3031,32574,5
119828,1617,15106,5
37093,306,28584,4
197132,3573,7144,1
15683,135,13152,4
236263,5178,11866,5
249407,5806,72541,4
251373,5934,92735,4
170817,2844,83867,5
67659,697,46138,4
195733,3514,86654,1
122514,1682,58121,4
120244,1625,7508,5
30701,258,24492,4
94581,1103,37511,4
231863,4950,22161,4
128552,1814,27529,5
143769,2249,490,5
26050,242,273,4
24614,236,19805,4
262243,6352,27225,5
39801,330,3342,5
129854,1861,72167,4
70175,726,37409,5
126509,1758,33032,1
259548,6233,54282,5
120658,1640,3540,5
269138,6592,62813,4
190644,3305,56938,4
88710,1025,56328,5
151894,2441,79112,3
276601,7002,67109,1
129673,1848,66690,5
98191,1151,10784,5
179466,2943,58918,4
205066,3863,12042,5
230261,4862,71748,4
22364,220,18024,4
192590,3369,26144,4
3655,15,3456,5
57525,523,3952,5
32155,271,25420,4
247130,5707,2118,5
220063,4449,5637,1
280972,7210,26068,5
218493,4382,6702,4
89380,1031,56663,4
270566,6679,1063,5
140819,2170,75481,5
123589,1712,1340,5
148060,2363,77866,5
253910,6010,68091,1
248342,5760,100276,5
277561,7056,83774,5
224589,4693,2781,5
188137,3196,41047,5
139107,2103,34614,3
104660,1282,11442,4
847,3,842,5
32507,271,25699,5
267329,6522,102894,4
6479,46,5857,5
40615,331,31016,4
234602,5100,97996,5
75939,803,2790,5
205550,3873,26154,5
84896,966,12638,2
169035,2810,6367,5
156408,2541,26206,4
217937,4361,25395,4
34227,276,26883,5
141525,2200,45740,3
47856,391,35663,2
62303,582,400,3
260485,6270,76577,4
274969,6915,49956,4
243822,5583,21224,5
152909,2453,79432,4
49735,414,4958,5
155562,2523,11560,4
20228,194,16465,5
266889,6508,48838,5
104034,1274,63074,4
264546,6423,58848,4
108707,1369,64729,5
60018,564,42302,5
100697,1207,61598,4
112416,1444,915,4
199657,3725,39093,4
224784,4700,69941,4
43762,353,33033,4
222028,4542,40187,5
9077,64,7986,4
171265,2848,70119,5
92926,1095,58230,5
115641,1500,8368,4
176963,2924,58857,5
155707,2525,80460,4
151985,2441,79156,4
94247,1103,58631,2
51642,433,1511,5
72534,750,470,1
148457,2375,41033,4
46812,376,35166,5
45850,373,34591,4
264218,6411,1446,5
95559,1115,1984,5
62368,582,40758,5
187045,3157,79219,4
274925,6910,79197,3
141815,2210,75798,5
113647,1457,4352,5
210117,3982,590,2
77485,845,51032,5
93312,1095,27242,5
17815,167,3781,3
260849,6294,78542,5
167309,2784,15979,5
28430,255,22637,3
173554,2881,27558,4
79453,889,51940,2
97238,1132,10909,2
103893,1273,4746,5
61159,574,42998,4
252745,5976,42767,4
133253,1978,73351,2
226511,4750,52236,4
241920,5500,54136,5
90007,1045,56939,3
185518,3115,47878,5
164495,2731,2781,1
264981,6434,85345,3
123164,1700,69841,5
74837,779,476,4
252001,5962,64574,5
228502,4805,68510,4
248288,5756,2091,5
14473,125,12224,3
225363,4716,1947,1
278008,7088,78542,5
182034,3022,576,5
175813,2914,85015,2
197010,3569,1948,3
86896,1002,55407,4
122730,1689,5663,4
67857,700,10249,3
216111,4262,94059,5
260521,6272,2004,5
31513,263,25059,4
277760,7072,1949,3
101684,1232,62078,4
113758,1459,66573,5
250162,5850,38532,5
66984,683,10316,3
270256,6659,8869,4
71672,745,576,4
4400,21,4107,5
145234,2287,10839,5
272904,6820,53184,2
191019,3325,54310,2
204773,3860,2584,5
228915,4827,14318,2
105269,1291,54837,4
142820,2231,59614,5
135820,2029,74074,3
116186,1515,13909,2
